Average State Income,Contact Method,Age Group,Gender,Scam Category,Scam Type,Amount_lost,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Actual_Number_of_Reports,Predicted_Number_of_Reports
1882.0,0.23430144773070433,1.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,1.209595238095238
1901.0,0.20330402344790835,5.0,1,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,16,13.614726190476198
1935.7,0.20330402344790835,2.0,0,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,4,5.038005772005773
1882.0,0.19690913935518253,2.0,0,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,0,1,0,1,3.624646825396826
1882.0,0.20330402344790835,3.0,0,0.030375699440447643,0.028244071409539037,,0,0,0,0,0,1,0,1,1.2172896825396828
1935.7,0.14175326405542232,4.0,1,0.33195665689670484,0.07287503330668799,605.0,1,0,0,0,0,0,0,3,4.185
1882.0,0.19690913935518253,4.0,1,0.33195665689670484,0.02655653255173639,,0,0,0,0,0,1,0,1,1.1027738095238098
1710.8,0.23430144773070433,3.0,1,0.049737987387867486,0.016653343991473488,,0,0,0,0,1,0,0,1,1.0603333333333333
1935.7,0.14175326405542232,4.0,1,0.03543831601385558,0.03543831601385558,43749.19,1,0,0,0,0,0,0,2,2.26
1901.0,0.20330402344790835,1.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,2,4.6725025252525265
1935.7,0.09960920152766675,4.0,0,0.33195665689670484,0.02655653255173639,105.35,1,0,0,0,0,0,0,2,1.04
1882.0,0.02602362554400924,3.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,1,0,1,1.09
1882.0,0.23430144773070433,2.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,4,4.160575396825397
1776.9,0.20330402344790835,5.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,1,0,0,0,1,1.2782380952380952
1710.8,0.23430144773070433,4.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,1,0,0,1,1.0425000000000002
1935.7,0.23430144773070433,6.0,0,0.05671018740563105,0.03250732747135625,,1,0,0,0,0,0,0,11,7.470027777777777
1901.0,0.02602362554400924,3.0,1,0.33195665689670484,0.07287503330668799,500.0,0,0,1,0,0,0,0,1,1.5366666666666668
1776.9,0.23430144773070433,5.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,20,15.273515512265519
1901.0,0.02602362554400924,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,1,1.0083333333333333
1882.0,0.09960920152766675,6.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,3,1.925
1882.0,0.14175326405542232,2.0,0,0.2981170619060307,0.08775202060573763,650.0,0,0,0,0,0,1,0,2,1.35
1935.7,0.19690913935518253,2.0,0,0.06306066258104627,0.05733191224797939,2750.0,1,0,0,0,0,0,0,1,2.42
2094.3,0.20330402344790835,5.0,0,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,0,0,1,2,6.267666666666668
2126.5,0.19690913935518253,2.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,0,2,1.195
1776.9,0.19690913935518253,2.0,0,0.008837374544808598,0.008837374544808598,,0,0,0,1,0,0,0,1,1.01
1901.0,0.20330402344790835,6.0,1,0.33195665689670484,0.07287503330668799,,0,0,1,0,0,0,0,1,3.0939642857142853
1935.7,0.20330402344790835,3.0,0,0.05671018740563105,0.03250732747135625,,1,0,0,0,0,0,0,1,1.6113531746031742
1935.7,0.23430144773070433,5.0,0,0.33195665689670484,0.07287503330668799,,1,0,0,0,0,0,0,2,4.758869047619047
1882.0,0.19690913935518253,2.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,1,3.9378492063492057
1901.0,0.19690913935518253,6.0,1,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,7,5.415273809523808
1710.8,0.23430144773070433,6.0,1,0.05671018740563105,0.03250732747135625,50000.0,0,0,0,0,1,0,0,2,3.266976190476191
1710.8,0.20330402344790835,2.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,1,0,0,1,1.1762142857142857
1935.7,0.23430144773070433,1.0,0,0.049737987387867486,0.033084643396394,0.0,1,0,0,0,0,0,0,2,1.220015873015873
1710.8,0.23430144773070433,3.0,1,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,1,0,0,2,1.5705382395382392
2094.3,0.20330402344790835,2.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,4,5.171619047619048
1901.0,0.19690913935518253,5.0,1,0.2981170619060307,0.045607958077982055,,0,0,1,0,0,0,0,8,3.1999166666666667
1901.0,0.14175326405542232,3.0,1,0.33195665689670484,0.07287503330668799,,0,0,1,0,0,0,0,5,5.655
1776.9,0.02602362554400924,2.0,1,0.049737987387867486,0.016653343991473488,770.0,0,0,0,1,0,0,0,1,1.2641666666666667
1776.9,0.19690913935518253,5.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,1,0,0,0,2,1.0549285714285714
1935.7,0.09960920152766675,6.0,0,0.03543831601385558,0.03543831601385558,800.0,1,0,0,0,0,0,0,1,1.3825
2094.3,0.02602362554400924,2.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,1,1,1.0
2094.3,0.14175326405542232,2.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,0,1,2,1.3753333333333333
1882.0,0.23430144773070433,4.0,1,0.09849897859490185,0.09849897859490185,355.0,0,0,0,0,0,1,0,3,5.373960317460317
1882.0,0.23430144773070433,1.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,2,1.1785714285714286
1882.0,0.23430144773070433,5.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,1.7349587912087912
2094.3,0.19690913935518253,5.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,1,2.3049761904761907
1935.7,0.14175326405542232,4.0,0,0.06306066258104627,0.05733191224797939,,1,0,0,0,0,0,0,2,1.7533333333333332
1935.7,0.14175326405542232,6.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,1,3.0802380952380957
2126.5,0.23430144773070433,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,3,2.8103809523809526
2126.5,0.23430144773070433,3.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,0,1,1.3366547619047617
1901.0,0.23430144773070433,6.0,1,0.2981170619060307,0.045607958077982055,2797.0,0,0,1,0,0,0,0,4,3.8782857142857137
1845.8,0.19690913935518253,2.0,0,0.2981170619060307,0.09965361044497735,,0,1,0,0,0,0,0,2,1.5178611111111113
1882.0,0.20330402344790835,1.0,0,0.05671018740563105,0.03250732747135625,0.0,0,0,0,0,0,1,0,1,1.2718809523809522
2126.5,0.23430144773070433,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,1,2.30775
1901.0,0.14175326405542232,4.0,1,0.06306066258104627,0.05733191224797939,0.0,0,0,1,0,0,0,0,2,1.469
1776.9,0.23430144773070433,4.0,0,0.05671018740563105,0.03250732747135625,,0,0,0,1,0,0,0,1,1.6703333333333337
1901.0,0.23430144773070433,5.0,0,0.09849897859490185,0.09849897859490185,500.0,0,0,1,0,0,0,0,9,11.101666666666667
2094.3,0.23430144773070433,3.0,0,0.06306066258104627,0.05733191224797939,9950.0,0,0,0,0,0,0,1,1,1.75
1882.0,0.14175326405542232,1.0,1,0.33195665689670484,0.07287503330668799,4200.0,0,0,0,0,0,1,0,5,5.27
1935.7,0.06297184474642509,3.0,1,0.030375699440447643,0.028244071409539037,1630.0,1,0,0,0,0,0,0,1,1.66
2094.3,0.23430144773070433,5.0,0,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,0,1,2,1.3416666666666666
2126.5,0.20330402344790835,5.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,0,4,1.3278333333333334
1901.0,0.19690913935518253,4.0,0,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,3,8.436630952380952
2094.3,0.19690913935518253,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,12,11.932380952380955
1901.0,0.06297184474642509,6.0,0,0.2981170619060307,0.08775202060573763,495.0,0,0,1,0,0,0,0,1,1.06
2126.5,0.23430144773070433,6.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,0,1,1.2675238095238095
1882.0,0.23430144773070433,4.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,5,3.629142857142857
1882.0,0.19690913935518253,3.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,13,12.99645238095238
1882.0,0.14175326405542232,1.0,1,0.030375699440447643,0.028244071409539037,,0,0,0,0,0,1,0,1,1.188
1901.0,0.23430144773070433,1.0,0,0.33195665689670484,0.09272581934452438,18000.0,0,0,1,0,0,0,0,4,2.4734523809523807
2126.5,0.23430144773070433,0.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,0,1,1.0638333333333332
1935.7,0.06297184474642509,2.0,1,0.2981170619060307,0.09965361044497735,1005.99,1,0,0,0,0,0,0,1,1.0825
1882.0,0.20330402344790835,5.0,0,0.030375699440447643,0.028244071409539037,,0,0,0,0,0,1,0,1,1.1441666666666668
1901.0,0.23430144773070433,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,7,8.10159523809524
2126.5,0.20330402344790835,2.0,1,0.33195665689670484,0.07287503330668799,143.0,0,0,0,0,0,0,0,1,1.3630000000000002
2094.3,0.14175326405542232,1.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,0,1,1,1.1307142857142858
1901.0,0.20330402344790835,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,38,33.55997619047619
1882.0,0.19690913935518253,0.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,1,0,1,1.1203333333333334
1901.0,0.20330402344790835,2.0,1,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,5,12.944539682539677
1935.7,0.19690913935518253,4.0,0,0.33195665689670484,0.07287503330668799,1050.0,1,0,0,0,0,0,0,2,2.37
2094.3,0.20330402344790835,5.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,3,3.462293650793651
1935.7,0.09960920152766675,5.0,1,0.33195665689670484,0.09761080024868994,10133.0,1,0,0,0,0,0,0,3,7.67
1710.8,0.06297184474642509,6.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,1,0,0,1,1.004
2126.5,0.20330402344790835,6.0,1,0.2981170619060307,0.09965361044497735,505.95,0,0,0,0,0,0,0,34,18.627079725829724
1882.0,0.06297184474642509,2.0,0,0.06306066258104627,0.00572875033306688,240.0,0,0,0,0,0,1,0,1,1.07
1935.7,0.06297184474642509,4.0,1,0.09849897859490185,0.09849897859490185,82.0,1,0,0,0,0,0,0,1,1.4095000000000002
1882.0,0.09960920152766675,1.0,0,0.33195665689670484,0.09272581934452438,575.0,0,0,0,0,0,1,0,1,1.18
1935.7,0.20330402344790835,1.0,0,0.33195665689670484,0.02375877076116884,0.0,1,0,0,0,0,0,0,2,1.231607142857143
1935.7,0.09960920152766675,5.0,1,0.09849897859490185,0.09849897859490185,230.64,1,0,0,0,0,0,0,1,2.795
1935.7,0.23430144773070433,6.0,0,0.03543831601385558,0.03543831601385558,,1,0,0,0,0,0,0,9,5.859722222222222
1935.7,0.19690913935518253,3.0,1,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,8,5.336071428571429
1710.8,0.20330402344790835,3.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,1,0,0,1,1.0733333333333333
1901.0,0.23430144773070433,6.0,1,0.049737987387867486,0.033084643396394,,0,0,1,0,0,0,0,5,1.86284126984127
2126.5,0.14175326405542232,2.0,1,0.008837374544808598,0.008837374544808598,190.0,0,0,0,0,0,0,0,1,1.01
1935.7,0.14175326405542232,5.0,1,0.03543831601385558,0.03543831601385558,59750.0,1,0,0,0,0,0,0,3,2.92
1882.0,0.23430144773070433,1.0,0,0.33195665689670484,0.09761080024868994,227.75,0,0,0,0,0,1,0,3,1.73
2126.5,0.19690913935518253,4.0,0,0.33195665689670484,0.09272581934452438,4500.0,0,0,0,0,0,0,0,1,1.27
1935.7,0.14175326405542232,6.0,1,0.2981170619060307,0.06510347277733369,0.0,1,0,0,0,0,0,0,1,3.3625
2094.3,0.19690913935518253,3.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,1,1,1.1816666666666666
1935.7,0.14175326405542232,2.0,0,0.06306066258104627,0.05733191224797939,5900.0,1,0,0,0,0,0,0,1,3.125
1935.7,0.02602362554400924,4.0,0,0.06306066258104627,0.05733191224797939,72970.0,1,0,0,0,0,0,0,1,1.12
2094.3,0.23430144773070433,1.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,1,1,1.4541666666666668
2094.3,0.14175326405542232,5.0,1,0.2981170619060307,0.08775202060573763,300.0,0,0,0,0,0,0,1,1,1.37
1882.0,0.14175326405542232,1.0,1,0.06306066258104627,0.05733191224797939,917.5,0,0,0,0,0,1,0,1,1.333333333333333
1901.0,0.20330402344790835,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,6,16.53575
2094.3,0.19690913935518253,3.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,1,1,2.016329365079365
2094.3,0.20330402344790835,6.0,1,0.33195665689670484,0.02375877076116884,0.0,0,0,0,0,0,0,1,3,1.2193452380952379
1776.9,0.20330402344790835,6.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,3,2.297880952380952
1901.0,0.20330402344790835,3.0,0,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,4,4.848452380952382
1776.9,0.14175326405542232,3.0,1,0.33195665689670484,0.07287503330668799,10550.0,0,0,0,1,0,0,0,2,4.33
1935.7,0.14175326405542232,6.0,1,0.06306066258104627,0.05733191224797939,8000.0,1,0,0,0,0,0,0,2,2.4130000000000003
1882.0,0.23430144773070433,4.0,0,0.33195665689670484,0.09272581934452438,10.08,0,0,0,0,0,1,0,12,7.792380952380953
1776.9,0.09960920152766675,6.0,0,0.06306066258104627,0.05733191224797939,150000.0,0,0,0,1,0,0,0,1,1.4080000000000001
1882.0,0.20330402344790835,5.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,1,0,3,3.5941309523809526
1935.7,0.06297184474642509,2.0,1,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,1,1.66
1935.7,0.09960920152766675,0.0,1,0.33195665689670484,0.09761080024868994,225.0,1,0,0,0,0,0,0,2,2.42
1882.0,0.23430144773070433,1.0,0,0.030375699440447643,0.028244071409539037,,0,0,0,0,0,1,0,1,1.0949999999999998
1882.0,0.14175326405542232,2.0,0,0.33195665689670484,0.09272581934452438,6092.0,0,0,0,0,0,1,0,1,1.77
1935.7,0.14175326405542232,2.0,0,0.2981170619060307,0.09965361044497735,1000.0,1,0,0,0,0,0,0,1,1.5210930735930737
1901.0,0.14175326405542232,5.0,0,0.33195665689670484,0.07287503330668799,900.0,0,0,1,0,0,0,0,8,4.763333333333333
1710.8,0.14175326405542232,5.0,1,0.33195665689670484,0.09761080024868994,1000.0,0,0,0,0,1,0,0,2,5.18
1776.9,0.09960920152766675,5.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,1,0,0,0,1,1.2670000000000001
2126.5,0.23430144773070433,5.0,0,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,0,0,1,1.3749880952380955
1845.8,0.23430144773070433,6.0,1,0.06306066258104627,0.05733191224797939,370.0,0,1,0,0,0,0,0,1,2.0268333333333333
1776.9,0.23430144773070433,3.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,1,0,0,0,1,1.0
1901.0,0.19690913935518253,3.0,1,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,2,2.943190476190476
1882.0,0.033084643396394,3.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,1,1.0207619047619045
1882.0,0.14175326405542232,1.0,1,0.09849897859490185,0.09849897859490185,200.0,0,0,0,0,0,1,0,1,1.3798333333333335
1935.7,0.09960920152766675,4.0,1,0.03543831601385558,0.03543831601385558,,1,0,0,0,0,0,0,1,1.4019444444444447
1901.0,0.23430144773070433,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,17,9.376450577200576
2126.5,0.06297184474642509,2.0,1,0.030375699440447643,0.0021316280309086064,,0,0,0,0,0,0,0,1,1.01
1935.7,0.14175326405542232,5.0,0,0.2981170619060307,0.09965361044497735,110.0,1,0,0,0,0,0,0,1,1.4923690476190474
2094.3,0.23430144773070433,1.0,0,0.33195665689670484,0.02655653255173639,,0,0,0,0,0,0,1,1,1.015
1935.7,0.20330402344790835,2.0,0,0.33195665689670484,0.09761080024868994,1240.0,1,0,0,0,0,0,0,6,4.146999999999999
2094.3,0.19690913935518253,0.0,0,0.09849897859490185,0.09849897859490185,0.0,0,0,0,0,0,0,1,1,1.7961666666666671
1935.7,0.14175326405542232,5.0,0,0.33195665689670484,0.07287503330668799,5160.0,1,0,0,0,0,0,0,6,9.84
1935.7,0.19690913935518253,3.0,0,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,6,5.63697619047619
1882.0,0.09960920152766675,2.0,0,0.33195665689670484,0.09272581934452438,810.0,0,0,0,0,0,1,0,1,1.31
1776.9,0.19690913935518253,2.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,2,2.0021865079365084
1882.0,0.09960920152766675,3.0,1,0.33195665689670484,0.09761080024868994,2743.9,0,0,0,0,0,1,0,7,5.86
1935.7,0.19690913935518253,4.0,0,0.33195665689670484,0.02655653255173639,,1,0,0,0,0,0,0,1,2.069833333333333
1935.7,0.14175326405542232,0.0,1,0.33195665689670484,0.09761080024868994,480.0,1,0,0,0,0,0,0,2,1.99
1935.7,0.20330402344790835,4.0,0,0.2981170619060307,0.045607958077982055,,1,0,0,0,0,0,0,1,1.7837380952380957
1882.0,0.20330402344790835,6.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,1,0,11,3.890658730158731
1776.9,0.20330402344790835,4.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,1,0,0,0,6,1.6996150793650795
1935.7,0.19690913935518253,5.0,0,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,11,9.786138888888892
1901.0,0.23430144773070433,3.0,1,0.33195665689670484,0.07287503330668799,,0,0,1,0,0,0,0,2,1.61707215007215
1935.7,0.14175326405542232,3.0,0,0.06306066258104627,0.05733191224797939,45000.0,1,0,0,0,0,0,0,1,4.4475
1901.0,0.23430144773070433,1.0,1,0.33195665689670484,0.02655653255173639,400.0,0,0,1,0,0,0,0,1,1.7325
1882.0,0.02602362554400924,3.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,1,1.92
1882.0,0.19690913935518253,6.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,1,0,1,1.01
2094.3,0.23430144773070433,5.0,0,0.049737987387867486,0.033084643396394,,0,0,0,0,0,0,1,3,1.014
1935.7,0.23430144773070433,6.0,0,0.33195665689670484,0.09272581934452438,36090.0,1,0,0,0,0,0,0,60,75.09933333333332
1776.9,0.14175326405542232,3.0,1,0.33195665689670484,0.09761080024868994,86.0,0,0,0,1,0,0,0,1,2.103
1935.7,0.20330402344790835,6.0,1,0.027267075228705924,0.027267075228705924,,1,0,0,0,0,0,0,1,1.630119047619048
1935.7,0.14175326405542232,5.0,1,0.2981170619060307,0.08775202060573763,0.0,1,0,0,0,0,0,0,3,1.22
2094.3,0.14175326405542232,3.0,0,0.030375699440447643,0.028244071409539037,23000.0,0,0,0,0,0,0,1,1,1.24
1901.0,0.23430144773070433,2.0,0,0.33195665689670484,0.09761080024868994,139.75,0,0,1,0,0,0,0,2,2.22
2126.5,0.14175326405542232,3.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,0,0,1,1.0
1935.7,0.20330402344790835,1.0,0,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,6,3.2127499999999993
1882.0,0.14175326405542232,5.0,1,0.33195665689670484,0.02655653255173639,500.0,0,0,0,0,0,1,0,2,1.1
2126.5,0.19690913935518253,1.0,1,0.2981170619060307,0.09965361044497735,70000.0,0,0,0,0,0,0,0,2,3.3021666666666674
1901.0,0.20330402344790835,2.0,1,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,1,1.0416666666666667
1845.8,0.23430144773070433,5.0,1,0.33195665689670484,0.09272581934452438,,0,1,0,0,0,0,0,2,1.0041666666666667
1901.0,0.23430144773070433,5.0,0,0.2981170619060307,0.06510347277733369,0.0,0,0,1,0,0,0,0,1,4.116735070485071
1882.0,0.14175326405542232,2.0,1,0.2981170619060307,0.06510347277733369,0.0,0,0,0,0,0,1,0,1,1.844
1845.8,0.23430144773070433,6.0,1,0.33195665689670484,0.09272581934452438,,0,1,0,0,0,0,0,1,1.8746428571428573
2126.5,0.19690913935518253,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,4,4.538476190476191
1845.8,0.23430144773070433,5.0,0,0.2981170619060307,0.08775202060573763,,0,1,0,0,0,0,0,1,1.2036666666666667
2094.3,0.20330402344790835,5.0,1,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,0,1,1,1.02
1935.7,0.20330402344790835,2.0,0,0.33195665689670484,0.09761080024868994,800.0,1,0,0,0,0,0,0,1,3.903666666666666
1935.7,0.033084643396394,2.0,0,0.2981170619060307,0.09965361044497735,0.0,1,0,0,0,0,0,0,1,2.06125
1935.7,0.09960920152766675,2.0,1,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,1,1.2526428571428572
1935.7,0.19690913935518253,1.0,1,0.049737987387867486,0.033084643396394,54000.0,1,0,0,0,0,0,0,1,2.04
1935.7,0.23430144773070433,6.0,0,0.03543831601385558,0.03543831601385558,,1,0,0,0,0,0,0,2,5.859722222222222
1776.9,0.14175326405542232,4.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,1,1.0639285714285713
1710.8,0.19690913935518253,3.0,0,0.33195665689670484,0.0165201172395417,0.0,0,0,0,0,1,0,0,1,1.2635714285714286
1901.0,0.14175326405542232,3.0,0,0.2981170619060307,0.09965361044497735,0.0,0,0,1,0,0,0,0,1,1.30225
1935.7,0.23430144773070433,2.0,0,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,3,2.387202380952381
1882.0,0.19690913935518253,3.0,1,0.33195665689670484,0.0165201172395417,,0,0,0,0,0,1,0,2,1.965119047619048
1935.7,0.19690913935518253,6.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,28,30.67547619047619
1901.0,0.23430144773070433,1.0,0,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,1,2.3727222222222224
1776.9,0.19690913935518253,5.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,1,2.5964642857142852
1710.8,0.14175326405542232,2.0,1,0.06306066258104627,0.05733191224797939,1000.0,0,0,0,0,1,0,0,1,1.3
1776.9,0.14175326405542232,2.0,0,0.33195665689670484,0.07287503330668799,3400.0,0,0,0,1,0,0,0,2,2.49
1882.0,0.19690913935518253,4.0,1,0.33195665689670484,0.0165201172395417,,0,0,0,0,0,1,0,2,1.7357103174603175
1882.0,0.20330402344790835,1.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,1,1.5636785714285717
1901.0,0.23430144773070433,5.0,1,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,3,3.450197330447332
1882.0,0.19690913935518253,6.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,5,4.483145382395383
1882.0,0.23430144773070433,5.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,1,1.7931666666666666
1901.0,0.23430144773070433,4.0,1,0.2981170619060307,0.08775202060573763,,0,0,1,0,0,0,0,4,4.029630952380951
2126.5,0.20330402344790835,5.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,0,2,1.8792023809523815
2094.3,0.19690913935518253,5.0,0,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,0,1,1,1.0523333333333336
1935.7,0.20330402344790835,6.0,0,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,34,25.94095670995672
1882.0,0.14175326405542232,2.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,5,1.0
1882.0,0.23430144773070433,2.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,1,1.0448809523809524
2094.3,0.09960920152766675,4.0,0,0.2981170619060307,0.09965361044497735,3.01,0,0,0,0,0,0,1,2,1.5500000000000003
1935.7,0.20330402344790835,5.0,1,0.05671018740563105,0.03250732747135625,,1,0,0,0,0,0,0,11,3.2571190476190477
1901.0,0.23430144773070433,5.0,1,0.03543831601385558,0.03543831601385558,,0,0,1,0,0,0,0,1,1.2420000000000002
1882.0,0.14175326405542232,2.0,1,0.09849897859490185,0.09849897859490185,50.0,0,0,0,0,0,1,0,2,2.155
1882.0,0.23430144773070433,5.0,0,0.33195665689670484,0.07287503330668799,0.0,0,0,0,0,0,1,0,2,3.0623333333333336
