Average State Income,Contact Method,Age Group,Scam Type,Amount_lost,Number_of_reports,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Predicted_Number_of_Reports,Actual_Number_of_Reports
2094.3,0.20330402344790835,3.0,0.09849897859490185,0.0,2,0,0,0,0,0,0,1,5.224626368950342,2
1882.0,0.09960920152766675,3.0,0.045607958077982055,0.0,2,0,0,0,0,0,1,0,1.4092402263514103,2
1776.9,0.19690913935518253,5.0,0.045607958077982055,0.0,7,0,0,0,1,0,0,0,1.8645797875488483,7
1935.7,0.19690913935518253,2.0,0.02655653255173639,1800.0,1,1,0,0,0,0,0,0,2.3105477558035945,1
1901.0,0.09960920152766675,3.0,0.09965361044497735,0.0,1,0,0,1,0,0,0,0,3.0467927480347576,1
1776.9,0.14175326405542232,2.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,1.2567484817993144,1
1901.0,0.20330402344790835,1.0,0.03250732747135625,0.0,1,0,0,1,0,0,0,0,1.5279137135336964,1
2126.5,0.20330402344790835,5.0,0.02375877076116884,0.0,2,0,0,0,0,0,0,0,0.535301563905278,2
1776.9,0.14175326405542232,3.0,0.02375877076116884,3300.0,1,0,0,0,1,0,0,0,1.5266346840905478,1
2094.3,0.19690913935518253,1.0,0.045607958077982055,0.0,1,0,0,0,0,0,0,1,0.8648416902803149,1
2094.3,0.20330402344790835,5.0,0.03250732747135625,0.0,1,0,0,0,0,0,0,1,2.781014073638492,1
1776.9,0.09960920152766675,5.0,0.045607958077982055,0.0,1,0,0,0,1,0,0,0,0.31984174896359735,1
1882.0,0.19690913935518253,1.0,0.05733191224797939,0.0,2,0,0,0,0,0,1,0,1.789426414578672,2
1776.9,0.20330402344790835,3.0,0.08775202060573763,0.0,2,0,0,0,1,0,0,0,2.9075880425280074,2
1935.7,0.09960920152766675,2.0,0.09849897859490185,775.51,1,1,0,0,0,0,0,0,3.195092952677288,1
1935.7,0.14175326405542232,4.0,0.00572875033306688,0.0,1,1,0,0,0,0,0,0,1.6232648752773107,1
2094.3,0.19690913935518253,0.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,1,0.9604014778569964,1
1882.0,0.19690913935518253,0.0,0.09849897859490185,0.0,1,0,0,0,0,0,1,0,2.4819660118524047,1
1901.0,0.14175326405542232,4.0,0.09965361044497735,0.0,1,0,0,1,0,0,0,0,6.475358505282256,1
1901.0,0.14175326405542232,6.0,0.033084643396394,0.0,1,0,0,1,0,0,0,0,-0.3010194011137212,1
1901.0,0.23430144773070433,4.0,0.09272581934452438,0.0,20,0,0,1,0,0,0,0,8.468583758653436,20
1935.7,0.02602362554400924,3.0,0.09272581934452438,7702.2,1,1,0,0,0,0,0,0,4.279772632997012,1
1882.0,0.20330402344790835,4.0,0.02655653255173639,0.0,1,0,0,0,0,0,1,0,3.347771305264035,1
1710.8,0.23430144773070433,5.0,0.024202859934274804,0.0,3,0,0,0,0,1,0,0,1.826019555733129,3
1935.7,0.23430144773070433,4.0,0.016653343991473488,0.0,1,1,0,0,0,0,0,0,3.3101250478852617,1
1882.0,0.20330402344790835,1.0,0.03250732747135625,0.0,2,0,0,0,0,0,1,0,1.8629051352086847,2
1776.9,0.14175326405542232,1.0,0.08775202060573763,0.0,1,0,0,0,1,0,0,0,0.8124936998900643,1
1935.7,0.19690913935518253,3.0,0.09849897859490185,0.0,16,1,0,0,0,0,0,0,4.764234572402879,16
1935.7,0.23430144773070433,4.0,0.02655653255173639,0.0,3,1,0,0,0,0,0,0,3.3101250478852617,3
1901.0,0.09960920152766675,1.0,0.07287503330668799,4150.0,3,0,0,1,0,0,0,0,1.957460922881527,3
1901.0,0.23430144773070433,3.0,0.05733191224797939,0.0,1,0,0,1,0,0,0,0,2.149085081116666,1
1901.0,0.19690913935518253,2.0,0.045607958077982055,0.0,2,0,0,1,0,0,0,0,1.7734187484519082,2
1882.0,0.14175326405542232,1.0,0.033084643396394,0.0,1,0,0,0,0,0,1,0,0.9979618506758874,1
2094.3,0.20330402344790835,4.0,0.09761080024868994,0.0,3,0,0,0,0,0,0,1,6.130781076958647,3
1901.0,0.02602362554400924,6.0,0.09272581934452438,1600.0,1,0,0,1,0,0,0,0,1.3301698149284003,1
1845.8,0.14175326405542232,3.0,0.05733191224797939,2000.0,1,0,1,0,0,0,0,0,1.490750988636172,1
1901.0,0.14175326405542232,0.0,0.07287503330668799,1374.0,4,0,0,1,0,0,0,0,2.357443864461103,4
1882.0,0.20330402344790835,5.0,0.09965361044497735,62116.0,69,0,0,0,0,0,1,0,112.42867697449583,69
1935.7,0.23430144773070433,3.0,0.08775202060573763,0.0,2,1,0,0,0,0,0,0,5.721854532405594,2
1901.0,0.09960920152766675,3.0,0.09761080024868994,970.0,3,0,0,1,0,0,0,0,2.938771872267316,3
2094.3,0.20330402344790835,5.0,0.08775202060573763,0.0,4,0,0,0,0,0,0,1,6.089548989367753,4
1935.7,0.19690913935518253,1.0,0.033084643396394,0.0,1,1,0,0,0,0,0,0,1.433138836994461,1
2094.3,0.19690913935518253,0.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,1,0.9604014778569964,1
1710.8,0.19690913935518253,4.0,0.09965361044497735,0.0,3,0,0,0,0,1,0,0,0.42855003629415744,3
1882.0,0.06297184474642509,0.0,0.028244071409539037,10554.0,1,0,0,0,0,0,1,0,1.869232285259351,1
1882.0,0.20330402344790835,0.0,0.02655653255173639,0.0,1,0,0,0,0,0,1,0,1.3916030276632383,1
1882.0,0.19690913935518253,1.0,0.09965361044497735,0.0,8,0,0,0,0,0,1,0,7.911048173479878,8
1901.0,0.06297184474642509,1.0,0.09761080024868994,0.0,1,0,0,1,0,0,0,0,1.0936782669301466,1
2126.5,0.23430144773070433,4.0,0.09965361044497735,0.0,1,0,0,0,0,0,0,0,18.372737210067893,1
2094.3,0.20330402344790835,4.0,0.09849897859490185,0.0,4,0,0,0,0,0,0,1,6.130781076958647,4
1901.0,0.20330402344790835,1.0,0.09272581934452438,0.0,6,0,0,1,0,0,0,0,5.633368006440228,6
1935.7,0.033084643396394,2.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,2.028896695777888,1
1935.7,0.23430144773070433,4.0,0.045607958077982055,0.0,2,1,0,0,0,0,0,0,3.7849236668140804,2
1882.0,0.09960920152766675,2.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,2.201777570875086,1
2094.3,0.20330402344790835,1.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,1,4.351313983348679,2
1935.7,0.19690913935518253,2.0,0.09965361044497735,0.0,13,1,0,0,0,0,0,0,9.69443976331161,13
1882.0,0.14175326405542232,4.0,0.07287503330668799,7600.0,3,0,0,0,0,0,1,0,3.386189556851087,3
1901.0,0.23430144773070433,4.0,0.028244071409539037,0.0,1,0,0,1,0,0,0,0,3.033546831463213,1
1882.0,0.14175326405542232,2.0,0.0019095834443556266,0.0,1,0,0,0,0,0,1,0,1.292224310376117,1
2094.3,0.20330402344790835,4.0,0.03250732747135625,0.0,1,0,0,0,0,0,0,1,1.9519344680826796,1
1882.0,0.19690913935518253,2.0,0.045607958077982055,0.0,3,0,0,0,0,0,1,0,2.1084101701268962,3
1882.0,0.19690913935518253,0.0,0.09849897859490185,0.0,3,0,0,0,0,0,1,0,2.4819660118524047,3
1935.7,0.14175326405542232,5.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,5.976567054462887,1
1882.0,0.20330402344790835,2.0,0.045607958077982055,0.0,1,0,0,0,0,0,1,0,2.5382928072583093,1
2094.3,0.06297184474642509,4.0,0.05733191224797939,110.0,1,0,0,0,0,0,0,1,0.5888823590943395,1
2094.3,0.14175326405542232,4.0,0.03543831601385558,236493.15,3,0,0,0,0,0,0,1,1.5069061008933888,3
1935.7,0.14175326405542232,4.0,0.09849897859490185,0.0,2,1,0,0,0,0,0,0,4.402018984800248,2
1901.0,0.033084643396394,3.0,0.024202859934274804,0.0,1,0,0,1,0,0,0,0,0.8923333675752715,1
1776.9,0.23430144773070433,1.0,0.028244071409539037,5000.0,1,0,0,0,1,0,0,0,0.12346031131194889,1
1882.0,0.033084643396394,5.0,0.027267075228705924,0.0,1,0,0,0,0,0,1,0,1.5537475982477782,1
1882.0,0.23430144773070433,3.0,0.09849897859490185,0.0,4,0,0,0,0,0,1,0,6.371297935841847,4
1901.0,0.20330402344790835,4.0,0.08775202060573763,0.0,11,0,0,1,0,0,0,0,6.201475481103332,11
1901.0,0.23430144773070433,4.0,0.09272581934452438,0.0,28,0,0,1,0,0,0,0,8.468583758653436,28
1935.7,0.20330402344790835,6.0,0.09272581934452438,0.0,2,1,0,0,0,0,0,0,5.519945543937709,2
1901.0,0.06297184474642509,4.0,0.09965361044497735,0.0,1,0,0,1,0,0,0,0,3.6272852964763636,1
1776.9,0.23430144773070433,2.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,1.1369035856551768,1
1882.0,0.09960920152766675,5.0,0.09761080024868994,1787.57,5,0,0,0,0,0,1,0,5.737978286812985,5
1901.0,0.19690913935518253,5.0,0.06510347277733369,0.0,3,0,0,1,0,0,0,0,4.437093954144824,3
1901.0,0.14175326405542232,2.0,0.08775202060573763,240.0,2,0,0,1,0,0,0,0,2.636312732089479,2
1901.0,0.23430144773070433,5.0,0.03250732747135625,0.0,7,0,0,1,0,0,0,0,6.094901149900742,7
1882.0,0.20330402344790835,5.0,0.024202859934274804,0.0,7,0,0,0,0,0,1,0,4.998005317709992,7
2094.3,0.19690913935518253,5.0,0.024202859934274804,0.0,1,0,0,0,0,0,0,1,1.3126638866848035,1
1901.0,0.06297184474642509,6.0,0.08775202060573763,4078.0,1,0,0,1,0,0,0,0,0.06888436989123148,1
1901.0,0.14175326405542232,1.0,0.09761080024868994,1450.28,4,0,0,1,0,0,0,0,3.3049438495792436,4
1901.0,0.20330402344790835,1.0,0.06510347277733369,0.0,2,0,0,1,0,0,0,0,2.3564587393145295,2
1882.0,0.09960920152766675,0.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,1.3137122959579512,1
1710.8,0.20330402344790835,5.0,0.024202859934274804,0.0,1,0,0,0,0,1,0,0,1.016878971042493,1
1901.0,0.14175326405542232,2.0,0.03543831601385558,239.28,1,0,0,1,0,0,0,0,1.1222304519459452,1
1882.0,0.02602362554400924,3.0,0.09849897859490185,0.0,2,0,0,0,0,0,1,0,1.9979842222559223,2
2126.5,0.20330402344790835,2.0,0.07287503330668799,0.0,1,0,0,0,0,0,0,0,0.1834495809747958,1
2126.5,0.19690913935518253,0.0,0.07287503330668799,0.0,1,0,0,0,0,0,0,0,0.40894647819811336,1
2126.5,0.19690913935518253,4.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,0,2.151712645768273,1
2126.5,0.09960920152766675,1.0,0.09761080024868994,25.0,3,0,0,0,0,0,0,0,-0.0014005528809616918,3
1901.0,0.14175326405542232,0.0,0.09849897859490185,400.0,2,0,0,1,0,0,0,0,1.9207729204586927,2
2126.5,0.23430144773070433,1.0,0.024202859934274804,0.0,1,0,0,0,0,0,0,0,-1.123467164396689,1
2094.3,0.06297184474642509,3.0,0.07287503330668799,1680.0,4,0,0,0,0,0,0,1,1.5461867569806367,4
1901.0,0.09960920152766675,0.0,0.09849897859490185,120.0,1,0,0,1,0,0,0,0,0.9524524943380901,1
1901.0,0.19690913935518253,4.0,0.09965361044497735,0.0,12,0,0,1,0,0,0,0,13.400069248948746,12
1710.8,0.20330402344790835,5.0,0.09272581934452438,0.0,5,0,0,0,0,1,0,0,7.273093217431761,5
1882.0,0.20330402344790835,1.0,0.09965361044497735,4804.83,19,0,0,0,0,0,1,0,37.90489881654627,19
1901.0,0.09960920152766675,5.0,0.045607958077982055,0.0,2,0,0,1,0,0,0,0,1.4562531820819542,2
2094.3,0.19690913935518253,3.0,0.033084643396394,0.0,1,0,0,0,0,0,0,1,1.0204997852808688,1
2126.5,0.23430144773070433,5.0,0.09761080024868994,0.0,1,0,0,0,0,0,0,0,6.418192458496414,1
1935.7,0.06297184474642509,5.0,0.09849897859490185,0.0,2,1,0,0,0,0,0,0,4.114927116034742,2
2094.3,0.20330402344790835,3.0,0.06510347277733369,0.0,2,0,0,0,0,0,0,1,2.065775296328536,2
1935.7,0.19690913935518253,1.0,0.06510347277733369,0.0,1,1,0,0,0,0,0,0,2.418011335145489,1
1935.7,0.23430144773070433,0.0,0.09272581934452438,109350.0,3,1,0,0,0,0,0,0,6.177181679421429,3
1935.7,0.09960920152766675,3.0,0.07287503330668799,1600.0,1,1,0,0,0,0,0,0,2.7946356597143267,1
2094.3,0.20330402344790835,4.0,0.045607958077982055,0.0,3,0,0,0,0,0,0,1,2.2276519737257985,3
2094.3,0.19690913935518253,5.0,0.045607958077982055,0.0,5,0,0,0,0,0,0,1,2.1494023107595956,5
1710.8,0.14175326405542232,4.0,0.07287503330668799,100.0,2,0,0,0,0,1,0,0,0.7232228349280525,2
2094.3,0.09960920152766675,3.0,0.07287503330668799,0.0,1,0,0,0,0,0,0,1,0.7822305752280749,1
2094.3,0.14175326405542232,1.0,0.09272581934452438,2740.0,1,0,0,0,0,0,0,1,2.5084976352792197,1
1776.9,0.23430144773070433,1.0,0.016653343991473488,0.0,1,0,0,0,1,0,0,0,-0.09702794260697493,1
1710.8,0.20330402344790835,5.0,0.09965361044497735,0.0,11,0,0,0,0,1,0,0,33.300232537206,11
1901.0,0.19690913935518253,4.0,0.09965361044497735,0.0,15,0,0,1,0,0,0,0,13.400069248948746,15
2094.3,0.23430144773070433,5.0,0.05733191224797939,2557.2,4,0,0,0,0,0,0,1,13.962011873742252,4
2094.3,0.14175326405542232,3.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,1,2.0436006807778053,1
1882.0,0.20330402344790835,2.0,0.08775202060573763,0.0,8,0,0,0,0,0,1,0,5.252189785843777,8
1935.7,0.19690913935518253,5.0,0.08775202060573763,0.0,8,1,0,0,0,0,0,0,6.501705499806507,8
1882.0,0.09960920152766675,5.0,0.09761080024868994,4365.0,2,0,0,0,0,0,1,0,5.737978286812985,2
1901.0,0.02602362554400924,4.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,2.4468676311881237,1
2094.3,0.19690913935518253,4.0,0.024202859934274804,0.0,1,0,0,0,0,0,0,1,1.297807675926707,1
1776.9,0.23430144773070433,2.0,0.045607958077982055,0.0,1,0,0,0,1,0,0,0,0.49309524371909996,1
2094.3,0.09960920152766675,5.0,0.09761080024868994,119.0,2,0,0,0,0,0,0,1,2.2854118974840314,2
1710.8,0.20330402344790835,0.0,0.09965361044497735,0.0,1,0,0,0,0,1,0,0,-4.953496463161473,1
1901.0,0.09960920152766675,0.0,0.02655653255173639,0.0,1,0,0,1,0,0,0,0,0.29767944112891037,1
1935.7,0.19690913935518253,1.0,0.09849897859490185,0.0,7,1,0,0,0,0,0,0,3.7669458177114667,7
2126.5,0.23430144773070433,3.0,0.033084643396394,0.0,1,0,0,0,0,0,0,0,-0.5993768271380016,1
1901.0,0.09960920152766675,1.0,0.09761080024868994,263.2,4,0,0,1,0,0,0,0,1.5422473220342607,4
1901.0,0.20330402344790835,4.0,0.0165201172395417,0.0,1,0,0,1,0,0,0,0,3.0127798835890465,1
1776.9,0.23430144773070433,5.0,0.09761080024868994,87.4,2,0,0,0,1,0,0,0,9.218470618666704,2
1901.0,0.23430144773070433,5.0,0.07287503330668799,0.0,3,0,0,1,0,0,0,0,7.352560679285448,3
1882.0,0.20330402344790835,5.0,0.024202859934274804,0.0,1,0,0,0,0,0,1,0,4.998005317709992,1
1901.0,0.02602362554400924,5.0,0.05733191224797939,10882.23,1,0,0,1,0,0,0,0,2.3006616848066783,1
1901.0,0.19690913935518253,0.0,0.08775202060573763,0.0,1,0,0,1,0,0,0,0,2.057156380028201,1
1882.0,0.23430144773070433,3.0,0.09272581934452438,0.0,12,0,0,0,0,0,1,0,7.016319718417736,12
1882.0,0.09960920152766675,4.0,0.05733191224797939,200.0,1,0,0,0,0,0,1,0,1.6413189289570391,1
1901.0,0.14175326405542232,4.0,0.07287503330668799,1529.99,9,0,0,1,0,0,0,0,3.024498908742733,9
1882.0,0.20330402344790835,3.0,0.09761080024868994,0.0,3,0,0,0,0,0,1,0,7.10372281932254,3
1935.7,0.14175326405542232,0.0,0.03543831601385558,1710.0,3,1,0,0,0,0,0,0,1.7833201884141672,3
1901.0,0.23430144773070433,5.0,0.09272581934452438,1197.0,63,0,0,1,0,0,0,0,23.42651648542414,63
1776.9,0.19690913935518253,5.0,0.09849897859490185,0.0,9,0,0,0,1,0,0,0,5.06610771469035,9
1776.9,0.20330402344790835,4.0,0.06510347277733369,0.0,4,0,0,0,1,0,0,0,2.187208130741332,4
1901.0,0.23430144773070433,1.0,0.09849897859490185,750.0,2,0,0,1,0,0,0,0,5.412581718402278,2
1882.0,0.19690913935518253,5.0,0.02375877076116884,0.0,2,0,0,0,0,0,1,0,2.953404928003434,2
1901.0,0.23430144773070433,1.0,0.06510347277733369,0.0,1,0,0,1,0,0,0,0,1.998408596606966,1
1901.0,0.09960920152766675,3.0,0.09272581934452438,0.0,3,0,0,1,0,0,0,0,2.1732704006924526,3
1882.0,0.23430144773070433,1.0,0.033084643396394,25.0,1,0,0,0,0,0,1,0,1.504854992501121,1
1776.9,0.20330402344790835,1.0,0.09849897859490185,0.0,1,0,0,0,1,0,0,0,2.590478667341849,1
1882.0,0.20330402344790835,5.0,0.09849897859490185,0.0,15,0,0,0,0,0,1,0,12.069487999738474,15
2094.3,0.033084643396394,1.0,0.028244071409539037,0.0,1,0,0,0,0,0,0,1,0.2006345357903171,1
1882.0,0.19690913935518253,2.0,0.05733191224797939,37764.61,3,0,0,0,0,0,1,0,2.718255855669166,3
1776.9,0.19690913935518253,4.0,0.09965361044497735,0.0,3,0,0,0,1,0,0,0,4.163540266163291,3
1901.0,0.23430144773070433,2.0,0.045607958077982055,0.0,2,0,0,1,0,0,0,0,1.8452512428757566,2
1882.0,0.14175326405542232,1.0,0.05733191224797939,133000.0,1,0,0,0,0,0,1,0,2.2304085510603726,1
1901.0,0.23430144773070433,4.0,0.03250732747135625,0.0,2,0,0,1,0,0,0,0,3.033546831463213,2
1901.0,0.19690913935518253,3.0,0.09272581934452438,3000.0,7,0,0,1,0,0,0,0,5.077266563583501,7
1776.9,0.23430144773070433,0.0,0.027267075228705924,0.0,1,0,0,0,1,0,0,0,-0.4111130219379645,1
1935.7,0.06297184474642509,3.0,0.033084643396394,0.0,5,1,0,0,0,0,0,0,1.0406342023690096,5
1882.0,0.20330402344790835,5.0,0.00572875033306688,0.0,1,0,0,0,0,0,1,0,4.998005317709992,1
1776.9,0.20330402344790835,0.0,0.028244071409539037,0.0,1,0,0,0,1,0,0,0,-0.3855044028284339,1
1901.0,0.19690913935518253,3.0,0.08775202060573763,0.0,2,0,0,1,0,0,0,0,3.5159289330443775,2
1935.7,0.14175326405542232,0.0,0.09761080024868994,2226.9,10,1,0,0,0,0,0,0,3.6379723513259155,10
1901.0,0.19690913935518253,0.0,0.033084643396394,10000.0,1,0,0,1,0,0,0,0,1.544302747614522,1
1935.7,0.23430144773070433,2.0,0.0019095834443556266,0.0,1,1,0,0,0,0,0,0,1.7375080403751093,1
1901.0,0.06297184474642509,4.0,0.09272581934452438,0.0,1,0,0,1,0,0,0,0,2.8181139482613804,1
1901.0,0.20330402344790835,1.0,0.03250732747135625,0.0,1,0,0,1,0,0,0,0,1.5279137135336964,1
1901.0,0.20330402344790835,5.0,0.02375877076116884,0.0,2,0,0,1,0,0,0,0,4.663013896035002,2
1882.0,0.09960920152766675,2.0,0.09849897859490185,135.0,2,0,0,0,0,0,1,0,1.9868507124423838,2
1882.0,0.23430144773070433,0.0,0.045607958077982055,8500.0,2,0,0,0,0,0,1,0,1.862139581547482,2
1776.9,0.14175326405542232,2.0,0.09761080024868994,154.0,2,0,0,0,1,0,0,0,1.0593731205407946,2
1901.0,0.06297184474642509,2.0,0.07287503330668799,150.0,1,0,0,1,0,0,0,0,1.446945706673182,1
1935.7,0.06297184474642509,3.0,0.03543831601385558,0.0,1,1,0,0,0,0,0,0,1.0406342023690096,1
1901.0,0.19690913935518253,5.0,0.06510347277733369,0.0,3,0,0,1,0,0,0,0,4.437093954144824,3
2126.5,0.23430144773070433,3.0,0.09965361044497735,0.0,1,0,0,0,0,0,0,0,11.212809650482905,1
2126.5,0.20330402344790835,4.0,0.06510347277733369,0.0,1,0,0,0,0,0,0,0,0.832409464828815,1
1882.0,0.14175326405542232,2.0,0.09965361044497735,0.0,1,0,0,0,0,0,1,0,3.037153028613661,1
1901.0,0.14175326405542232,0.0,0.06510347277733369,0.0,1,0,0,1,0,0,0,0,1.2868192603873925,1
1901.0,0.20330402344790835,1.0,0.033084643396394,0.0,1,0,0,1,0,0,0,0,1.5279137135336964,1
2094.3,0.19690913935518253,3.0,0.09965361044497735,3859.98,6,0,0,0,0,0,0,1,1.9110523428159967,6
1776.9,0.09960920152766675,2.0,0.07287503330668799,170.0,1,0,0,0,1,0,0,0,0.8312954559625669,1
2094.3,0.14175326405542232,3.0,0.05733191224797939,0.0,2,0,0,0,0,0,0,1,0.9432789567090055,2
1935.7,0.19690913935518253,1.0,0.033084643396394,0.0,1,1,0,0,0,0,0,0,1.433138836994461,1
1710.8,0.19690913935518253,4.0,0.09965361044497735,0.0,1,0,0,0,0,1,0,0,0.42855003629415744,1
1935.7,0.14175326405542232,3.0,0.09965361044497735,0.0,1,1,0,0,0,0,0,0,9.806104165667328,1
1882.0,0.20330402344790835,5.0,0.0165201172395417,0.0,1,0,0,0,0,0,1,0,4.998005317709992,1
1882.0,0.19690913935518253,5.0,0.09849897859490185,0.0,6,0,0,0,0,0,1,0,7.620517916346729,6
2094.3,0.19690913935518253,2.0,0.09965361044497735,10960.85,10,0,0,0,0,0,0,1,-0.6312798606744651,10
1901.0,0.06297184474642509,4.0,0.07287503330668799,0.0,1,0,0,1,0,0,0,0,1.4097793398287934,1
1776.9,0.20330402344790835,0.0,0.09272581934452438,0.0,1,0,0,0,1,0,0,0,2.5395421833309775,1
1901.0,0.14175326405542232,1.0,0.09849897859490185,0.0,2,0,0,1,0,0,0,0,1.8488053777204523,2
1710.8,0.19690913935518253,2.0,0.08775202060573763,0.0,1,0,0,0,0,1,0,0,1.7185042218039046,1
1882.0,0.23430144773070433,2.0,0.09849897859490185,0.0,1,0,0,0,0,0,1,0,5.731631639614622,1
1882.0,0.23430144773070433,3.0,0.09272581934452438,0.0,10,0,0,0,0,0,1,0,7.016319718417736,10
1776.9,0.20330402344790835,1.0,0.09849897859490185,0.0,2,0,0,0,1,0,0,0,2.590478667341849,2
1882.0,0.0009769961808331112,0.0,0.02375877076116884,0.0,1,0,0,0,0,0,1,0,0.6861980377165008,1
1901.0,0.20330402344790835,1.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,5.262121689366971,1
1935.7,0.14175326405542232,3.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,3.5843279004119637,1
1882.0,0.23430144773070433,0.0,0.028244071409539037,217.4,1,0,0,0,0,0,1,0,1.1942118041196665,1
2094.3,0.06297184474642509,0.0,0.09965361044497735,0.0,1,0,0,0,0,0,0,1,-9.44296732100412,1
1935.7,0.09960920152766675,2.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,2.0583451640291686,1
1901.0,0.19690913935518253,3.0,0.09965361044497735,0.0,13,0,0,1,0,0,0,0,12.646729163687787,13
1901.0,0.033084643396394,2.0,0.09272581934452438,0.0,1,0,0,1,0,0,0,0,1.7927510556391961,1
2094.3,0.20330402344790835,3.0,0.027267075228705924,0.0,1,0,0,0,0,0,0,1,1.2842924991809572,1
1901.0,0.19690913935518253,4.0,0.09965361044497735,0.0,9,0,0,1,0,0,0,0,13.400069248948746,9
1882.0,0.20330402344790835,0.0,0.028244071409539037,0.0,1,0,0,0,0,0,1,0,1.4780500742546625,1
1882.0,0.20330402344790835,1.0,0.027267075228705924,0.0,1,0,0,0,0,0,1,0,1.8629051352086847,1
1882.0,0.20330402344790835,0.0,0.03543831601385558,0.0,1,0,0,0,0,0,1,0,1.4780500742546625,1
1776.9,0.14175326405542232,3.0,0.07287503330668799,4350.0,3,0,0,0,1,0,0,0,2.2991702952027633,3
2094.3,0.19690913935518253,5.0,0.08775202060573763,0.0,3,0,0,0,0,0,0,1,4.098441081757294,3
1776.9,0.19690913935518253,4.0,0.09849897859490185,0.0,1,0,0,0,1,0,0,0,3.076746018031095,1
1845.8,0.14175326405542232,3.0,0.09761080024868994,150.44,1,0,1,0,0,0,0,0,0.6141528721683712,1
1935.7,0.19690913935518253,3.0,0.0165201172395417,0.0,2,1,0,0,0,0,0,0,2.061031121763994,2
1935.7,0.20330402344790835,3.0,0.03250732747135625,0.0,5,1,0,0,0,0,0,0,2.7070770478888617,5
1882.0,0.23430144773070433,4.0,0.07287503330668799,1427.72,2,0,0,0,0,0,1,0,4.483799025103577,2
1935.7,0.14175326405542232,3.0,0.07287503330668799,2100.0,8,1,0,0,0,0,0,0,3.5758886476097134,8
2094.3,0.19690913935518253,6.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,1,1.3503907864806712,1
1776.9,0.14175326405542232,5.0,0.027267075228705924,0.0,1,0,0,0,1,0,0,0,0.4387514171901989,1
1882.0,0.19690913935518253,1.0,0.07287503330668799,0.0,2,0,0,0,0,0,1,0,2.3422539347163864,2
1901.0,0.06297184474642509,3.0,0.09965361044497735,1163.7,1,0,0,1,0,0,0,0,3.913303853761241,1
1901.0,0.14175326405542232,5.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,5.017095306488932,1
2126.5,0.23430144773070433,2.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,0,1.7948887996461251,1
1710.8,0.14175326405542232,0.0,0.03543831601385558,0.0,1,0,0,0,0,1,0,0,-0.3545828744100073,1
1882.0,0.23430144773070433,4.0,0.027267075228705924,0.0,1,0,0,0,0,0,1,0,3.3685382531382015,1
1776.9,0.20330402344790835,3.0,0.08775202060573763,0.0,4,0,0,0,1,0,0,0,2.9075880425280074,4
1882.0,0.23430144773070433,3.0,0.016653343991473488,0.0,1,0,0,0,0,0,1,0,2.121911950557112,1
1776.9,0.20330402344790835,5.0,0.02375877076116884,0.0,1,0,0,0,1,0,0,0,2.329694492386603,1
2126.5,0.19690913935518253,1.0,0.05733191224797939,0.0,1,0,0,0,0,0,0,0,0.5736298145368819,1
1882.0,0.19690913935518253,1.0,0.02655653255173639,0.0,1,0,0,0,0,0,1,0,1.4889876130875594,1
1882.0,0.09960920152766675,2.0,0.02375877076116884,230.45,2,0,0,0,0,0,1,0,1.2784258987510793,2
1935.7,0.23430144773070433,4.0,0.07287503330668799,0.0,3,1,0,0,0,0,0,0,4.5850594811203536,3
1710.8,0.23430144773070433,5.0,0.033084643396394,0.0,1,0,0,0,0,1,0,0,2.1348171239289173,1
1882.0,0.033084643396394,1.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,1.6009400087533916,1
1935.7,0.14175326405542232,5.0,0.07287503330668799,0.0,2,1,0,0,0,0,0,0,3.4648091817712086,2
2126.5,0.23430144773070433,5.0,0.016653343991473488,0.0,1,0,0,0,0,0,0,0,1.3444421485959146,1
1882.0,0.06297184474642509,2.0,0.03543831601385558,0.0,1,0,0,0,0,0,1,0,1.2163981021148533,1
1776.9,0.20330402344790835,2.0,0.09272581934452438,0.0,2,0,0,0,1,0,0,0,4.1868672586118905,2
1776.9,0.23430144773070433,4.0,0.09849897859490185,0.0,1,0,0,0,1,0,0,0,5.045043309396503,1
1776.9,0.23430144773070433,5.0,0.08775202060573763,0.0,8,0,0,0,1,0,0,0,6.418191975477081,8
